,exp,order,rew,rt,run,sub,trial_index
3782,sim,c_plus,0.0,,2,fd_118,2
3783,sim,iti,0.0,,2,fd_118,3
3784,sim,b_plus,1.0,979.864000002,2,fd_118,4
3785,sim,iti,0.0,,2,fd_118,5
3786,sim,c_plus,0.0,,2,fd_118,6
3787,sim,iti,0.0,,2,fd_118,7
3788,sim,c_plus,1.0,888.491999992,2,fd_118,8
3789,sim,iti,0.0,,2,fd_118,9
3790,sim,b_plus,1.0,832.881999997,2,fd_118,10
3791,sim,iti,0.0,,2,fd_118,11
3792,sim,c_minus,1.0,840.538000013,2,fd_118,12
3793,sim,iti,0.0,,2,fd_118,13
3794,sim,c_minus,0.0,,2,fd_118,14
3795,sim,iti,0.0,,2,fd_118,15
3796,sim,b_plus,1.0,839.24699999,2,fd_118,16
3797,sim,iti,0.0,,2,fd_118,17
3798,sim,b_minus,0.0,,2,fd_118,18
3799,sim,iti,0.0,,2,fd_118,19
3800,sim,b_plus,1.0,832.587999999,2,fd_118,20
3801,sim,iti,0.0,,2,fd_118,21
3802,sim,c_plus,1.0,841.45999999,2,fd_118,22
3803,sim,iti,0.0,,2,fd_118,23
3804,sim,b_plus,1.0,416.645999998,2,fd_118,24
3805,sim,iti,0.0,,2,fd_118,25
3806,sim,c_minus,0.0,,2,fd_118,26
3807,sim,iti,0.0,,2,fd_118,27
3808,sim,c_plus,1.0,843.837000002,2,fd_118,28
3809,sim,iti,0.0,,2,fd_118,29
3810,sim,c_plus,1.0,833.042000007,2,fd_118,30
3811,sim,iti,0.0,,2,fd_118,31
3812,sim,b_minus,1.0,834.402999995,2,fd_118,32
3813,sim,iti,0.0,,2,fd_118,33
3814,sim,b_plus,0.0,,2,fd_118,34
3815,sim,iti,0.0,,2,fd_118,35
3816,sim,b_plus,1.0,843.555000008,2,fd_118,36
3817,sim,iti,0.0,,2,fd_118,37
3818,sim,c_minus,0.0,,2,fd_118,38
3819,sim,iti,0.0,,2,fd_118,39
3820,sim,b_minus,0.0,,2,fd_118,40
3821,sim,iti,0.0,,2,fd_118,41
3822,sim,c_minus,0.0,,2,fd_118,42
3823,sim,iti,0.0,,2,fd_118,43
3824,sim,b_minus,0.0,,2,fd_118,44
3825,sim,iti,0.0,,2,fd_118,45
3826,sim,c_minus,0.0,,2,fd_118,46
3827,sim,iti,0.0,,2,fd_118,47
3828,sim,c_plus,1.0,648.885000011,2,fd_118,48
3829,sim,iti,0.0,,2,fd_118,49
3830,sim,b_plus,1.0,449.245999989,2,fd_118,50
3831,sim,iti,0.0,,2,fd_118,51
3832,sim,c_minus,1.0,908.58099999,2,fd_118,52
3833,sim,iti,0.0,,2,fd_118,53
3834,sim,b_minus,1.0,841.506999999,2,fd_118,54
3835,sim,iti,0.0,,2,fd_118,55
3836,sim,b_minus,0.0,,2,fd_118,56
3837,sim,iti,0.0,,2,fd_118,57
3838,sim,c_minus,0.0,,2,fd_118,58
3839,sim,iti,0.0,,2,fd_118,59
3840,sim,b_minus,0.0,,2,fd_118,60
3841,sim,iti,0.0,,2,fd_118,61
3842,sim,c_plus,1.0,837.571000005,2,fd_118,62
3843,sim,iti,0.0,,2,fd_118,63
3844,sim,b_minus,0.0,,2,fd_118,64
3845,sim,iti,0.0,,2,fd_118,65
3846,sim,c_plus,1.0,432.212,2,fd_118,66
3847,sim,iti,0.0,,2,fd_118,67
3848,sim,c_minus,0.0,,2,fd_118,68
3849,sim,iti,0.0,,2,fd_118,69
3850,sim,b_minus,0.0,,2,fd_118,70
3851,sim,iti,0.0,,2,fd_118,71
3852,sim,b_minus,1.0,888.795,2,fd_118,72
3853,sim,iti,0.0,,2,fd_118,73
3854,sim,b_plus,0.0,,2,fd_118,74
3855,sim,iti,0.0,,2,fd_118,75
3856,sim,c_plus,0.0,,2,fd_118,76
3857,sim,iti,0.0,,2,fd_118,77
3858,sim,c_minus,1.0,868.649999998,2,fd_118,78
3859,sim,iti,0.0,,2,fd_118,79
3860,ser,A,0.0,,2,fd_118,0
3861,ser,c_minus,0.0,,2,fd_118,1
3862,ser,iti,0.0,,2,fd_118,2
3863,ser,b_minus,1.0,916.292999996,2,fd_118,3
3864,ser,iti,0.0,,2,fd_118,4
3865,ser,A,0.0,,2,fd_118,5
3866,ser,c_minus,0.0,,2,fd_118,6
3867,ser,iti,0.0,,2,fd_118,7
3868,ser,A,0.0,,2,fd_118,8
3869,ser,c_minus,0.0,,2,fd_118,9
3870,ser,iti,0.0,,2,fd_118,10
3871,ser,A,0.0,,2,fd_118,11
3872,ser,b_plus,1.0,873.017999993,2,fd_118,12
3873,ser,iti,0.0,,2,fd_118,13
3874,ser,b_minus,0.0,,2,fd_118,14
3875,ser,iti,0.0,,2,fd_118,15
3876,ser,b_minus,0.0,,2,fd_118,16
3877,ser,iti,0.0,,2,fd_118,17
3878,ser,A,0.0,,2,fd_118,18
3879,ser,c_minus,0.0,,2,fd_118,19
3880,ser,iti,0.0,,2,fd_118,20
3881,ser,A,0.0,,2,fd_118,21
3882,ser,c_minus,0.0,,2,fd_118,22
3883,ser,iti,0.0,,2,fd_118,23
3884,ser,A,0.0,,2,fd_118,24
3885,ser,b_plus,0.0,,2,fd_118,25
3886,ser,iti,0.0,,2,fd_118,26
3887,ser,c_plus,0.0,,2,fd_118,27
3888,ser,iti,0.0,,2,fd_118,28
3889,ser,A,0.0,,2,fd_118,29
3890,ser,b_plus,1.0,400.401000006,2,fd_118,30
3891,ser,iti,0.0,,2,fd_118,31
3892,ser,c_plus,1.0,884.756000008,2,fd_118,32
3893,ser,iti,0.0,,2,fd_118,33
3894,ser,c_plus,1.0,828.432000004,2,fd_118,34
3895,ser,iti,0.0,,2,fd_118,35
3896,ser,A,0.0,,2,fd_118,36
3897,ser,c_minus,1.0,843.088000003,2,fd_118,37
3898,ser,iti,0.0,,2,fd_118,38
3899,ser,A,0.0,,2,fd_118,39
3900,ser,c_minus,1.0,825.653999994,2,fd_118,40
3901,ser,iti,0.0,,2,fd_118,41
3902,ser,A,0.0,,2,fd_118,42
3903,ser,b_plus,1.0,854.002999995,2,fd_118,43
3904,ser,iti,0.0,,2,fd_118,44
3905,ser,b_minus,0.0,,2,fd_118,45
3906,ser,iti,0.0,,2,fd_118,46
3907,ser,c_plus,1.0,696.134000007,2,fd_118,47
3908,ser,iti,0.0,,2,fd_118,48
3909,ser,c_plus,1.0,522.045000005,2,fd_118,49
3910,ser,iti,0.0,,2,fd_118,50
3911,ser,c_plus,1.0,768.89500001,2,fd_118,51
3912,ser,iti,0.0,,2,fd_118,52
3913,ser,A,0.0,,2,fd_118,53
3914,ser,c_minus,0.0,,2,fd_118,54
3915,ser,iti,0.0,,2,fd_118,55
3916,ser,b_minus,0.0,,2,fd_118,56
3917,ser,iti,0.0,,2,fd_118,57
3918,ser,A,0.0,,2,fd_118,58
3919,ser,b_plus,0.0,,2,fd_118,59
3920,ser,iti,0.0,,2,fd_118,60
3921,ser,c_plus,0.0,,2,fd_118,61
3922,ser,iti,0.0,,2,fd_118,62
3923,ser,A,0.0,,2,fd_118,63
3924,ser,b_plus,1.0,752.977999998,2,fd_118,64
3925,ser,iti,0.0,,2,fd_118,65
3926,ser,A,0.0,,2,fd_118,66
3927,ser,b_plus,1.0,379.167999999,2,fd_118,67
3928,ser,iti,0.0,,2,fd_118,68
3929,ser,A,0.0,,2,fd_118,69
3930,ser,b_plus,1.0,504.561000009,2,fd_118,70
3931,ser,iti,0.0,,2,fd_118,71
3932,ser,b_minus,1.0,887.70700001,2,fd_118,72
3933,ser,iti,0.0,,2,fd_118,73
3934,ser,A,0.0,,2,fd_118,74
3935,ser,c_minus,0.0,,2,fd_118,75
3936,ser,iti,0.0,,2,fd_118,76
3937,ser,A,0.0,,2,fd_118,77
3938,ser,b_plus,1.0,576.331999997,2,fd_118,78
3939,ser,iti,0.0,,2,fd_118,79
3940,ser,c_plus,1.0,862.687000009,2,fd_118,80
3941,ser,iti,0.0,,2,fd_118,81
3942,ser,b_minus,0.0,,2,fd_118,82
3943,ser,iti,0.0,,2,fd_118,83
3944,ser,b_minus,0.0,,2,fd_118,84
3945,ser,iti,0.0,,2,fd_118,85
3946,ser,b_minus,0.0,,2,fd_118,86
3947,ser,iti,0.0,,2,fd_118,87
3948,ser,c_plus,1.0,480.317000009,2,fd_118,88
3949,ser,iti,0.0,,2,fd_118,89
3950,ser,A,0.0,,2,fd_118,90
3951,ser,c_minus,1.0,859.525000001,2,fd_118,91
3952,ser,iti,0.0,,2,fd_118,92
3953,ser,b_minus,1.0,826.567999998,2,fd_118,93
3954,ser,iti,0.0,,2,fd_118,94
3955,ser,c_plus,0.0,,2,fd_118,95
3956,ser,iti,0.0,,2,fd_118,96
3957,ser,A,0.0,,2,fd_118,97
3958,ser,b_plus,0.0,,2,fd_118,98
3959,ser,iti,0.0,,2,fd_118,99
3960,sim,b_plus,1.0,954.256999999,3,fd_118,0
3961,sim,iti,0.0,,3,fd_118,1
3962,sim,b_minus,0.0,,3,fd_118,2
3963,sim,iti,0.0,,3,fd_118,3
3964,sim,c_plus,1.0,844.233999998,3,fd_118,4
3965,sim,iti,0.0,,3,fd_118,5
3966,sim,b_plus,1.0,644.06,3,fd_118,6
3967,sim,iti,0.0,,3,fd_118,7
3968,sim,c_plus,1.0,704.841000008,3,fd_118,8
3969,sim,iti,0.0,,3,fd_118,9
3970,sim,b_minus,1.0,821.839999998,3,fd_118,10
3971,sim,iti,0.0,,3,fd_118,11
3972,sim,b_minus,0.0,,3,fd_118,12
3973,sim,iti,0.0,,3,fd_118,13
3974,sim,b_plus,1.0,625.930000003,3,fd_118,14
3975,sim,iti,0.0,,3,fd_118,15
3976,sim,c_plus,1.0,507.914999995,3,fd_118,16
3977,sim,iti,0.0,,3,fd_118,17
3978,sim,c_plus,1.0,648.576000001,3,fd_118,18
3979,sim,iti,0.0,,3,fd_118,19
3980,sim,c_plus,0.0,,3,fd_118,20
3981,sim,iti,0.0,,3,fd_118,21
3982,sim,b_plus,0.0,,3,fd_118,22
3983,sim,iti,0.0,,3,fd_118,23
3984,sim,c_minus,0.0,,3,fd_118,24
3985,sim,iti,0.0,,3,fd_118,25
3986,sim,b_plus,0.0,,3,fd_118,26
3987,sim,iti,0.0,,3,fd_118,27
3988,sim,b_minus,0.0,,3,fd_118,28
3989,sim,iti,0.0,,3,fd_118,29
3990,sim,b_plus,1.0,833.149000007,3,fd_118,30
3991,sim,iti,0.0,,3,fd_118,31
3992,sim,c_minus,0.0,,3,fd_118,32
3993,sim,iti,0.0,,3,fd_118,33
3994,sim,c_minus,1.0,882.286000001,3,fd_118,34
3995,sim,iti,0.0,,3,fd_118,35
3996,sim,c_minus,0.0,,3,fd_118,36
3997,sim,iti,0.0,,3,fd_118,37
3998,sim,b_minus,0.0,,3,fd_118,38
3999,sim,iti,0.0,,3,fd_118,39
4000,sim,c_minus,1.0,854.594999991,3,fd_118,40
4001,sim,iti,0.0,,3,fd_118,41
4002,sim,c_plus,1.0,687.654999996,3,fd_118,42
4003,sim,iti,0.0,,3,fd_118,43
4004,sim,c_minus,0.0,,3,fd_118,44
4005,sim,iti,0.0,,3,fd_118,45
4006,sim,b_plus,1.0,817.310000007,3,fd_118,46
4007,sim,iti,0.0,,3,fd_118,47
4008,sim,c_plus,0.0,,3,fd_118,48
4009,sim,iti,0.0,,3,fd_118,49
4010,sim,c_minus,0.0,,3,fd_118,50
4011,sim,iti,0.0,,3,fd_118,51
4012,sim,c_plus,1.0,578.466000006,3,fd_118,52
4013,sim,iti,0.0,,3,fd_118,53
4014,sim,b_minus,0.0,,3,fd_118,54
4015,sim,iti,0.0,,3,fd_118,55
4016,sim,b_minus,0.0,,3,fd_118,56
4017,sim,iti,0.0,,3,fd_118,57
4018,sim,c_plus,1.0,741.792999988,3,fd_118,58
4019,sim,iti,0.0,,3,fd_118,59
4020,sim,c_minus,0.0,,3,fd_118,60
4021,sim,iti,0.0,,3,fd_118,61
4022,sim,b_minus,1.0,839.576000007,3,fd_118,62
4023,sim,iti,0.0,,3,fd_118,63
4024,sim,c_minus,0.0,,3,fd_118,64
4025,sim,iti,0.0,,3,fd_118,65
4026,sim,b_plus,1.0,834.553999995,3,fd_118,66
4027,sim,iti,0.0,,3,fd_118,67
4028,sim,b_minus,0.0,,3,fd_118,68
4029,sim,iti,0.0,,3,fd_118,69
4030,sim,b_plus,1.0,715.768999996,3,fd_118,70
4031,sim,iti,0.0,,3,fd_118,71
4032,sim,b_minus,1.0,846.922000006,3,fd_118,72
4033,sim,iti,0.0,,3,fd_118,73
4034,sim,b_plus,0.0,,3,fd_118,74
4035,sim,iti,0.0,,3,fd_118,75
4036,sim,c_plus,0.0,,3,fd_118,76
4037,sim,iti,0.0,,3,fd_118,77
4038,sim,c_minus,1.0,874.032999994,3,fd_118,78
4039,sim,iti,0.0,,3,fd_118,79
4040,ser,A,0.0,,3,fd_118,0
4041,ser,b_plus,1.0,867.266999988,3,fd_118,1
4042,ser,iti,0.0,,3,fd_118,2
4043,ser,c_plus,1.0,908.89,3,fd_118,3
4044,ser,iti,0.0,,3,fd_118,4
4045,ser,c_plus,0.0,,3,fd_118,5
4046,ser,iti,0.0,,3,fd_118,6
4047,ser,b_minus,0.0,,3,fd_118,7
4048,ser,iti,0.0,,3,fd_118,8
4049,ser,b_minus,0.0,,3,fd_118,9
4050,ser,iti,0.0,,3,fd_118,10
4051,ser,c_plus,1.0,844.785000003,3,fd_118,11
4052,ser,iti,0.0,,3,fd_118,12
4053,ser,A,0.0,,3,fd_118,13
4054,ser,b_plus,1.0,843.575,3,fd_118,14
4055,ser,iti,0.0,,3,fd_118,15
4056,ser,A,0.0,,3,fd_118,16
4057,ser,b_plus,0.0,,3,fd_118,17
4058,ser,iti,0.0,,3,fd_118,18
4059,ser,b_minus,0.0,,3,fd_118,19
4060,ser,iti,0.0,,3,fd_118,20
4061,ser,b_minus,0.0,,3,fd_118,21
4062,ser,iti,0.0,,3,fd_118,22
4063,ser,A,0.0,,3,fd_118,23
4064,ser,c_minus,0.0,,3,fd_118,24
4065,ser,iti,0.0,,3,fd_118,25
4066,ser,A,0.0,,3,fd_118,26
4067,ser,c_minus,0.0,,3,fd_118,27
4068,ser,iti,0.0,,3,fd_118,28
4069,ser,A,0.0,,3,fd_118,29
4070,ser,b_plus,1.0,600.914000004,3,fd_118,30
4071,ser,iti,0.0,,3,fd_118,31
4072,ser,c_plus,1.0,860.576000001,3,fd_118,32
4073,ser,iti,0.0,,3,fd_118,33
4074,ser,b_minus,1.0,842.977000002,3,fd_118,34
4075,ser,iti,0.0,,3,fd_118,35
4076,ser,c_plus,1.0,842.251999996,3,fd_118,36
4077,ser,iti,0.0,,3,fd_118,37
4078,ser,A,0.0,,3,fd_118,38
4079,ser,c_minus,0.0,,3,fd_118,39
4080,ser,iti,0.0,,3,fd_118,40
4081,ser,A,0.0,,3,fd_118,41
4082,ser,c_minus,1.0,874.587000007,3,fd_118,42
4083,ser,iti,0.0,,3,fd_118,43
4084,ser,A,0.0,,3,fd_118,44
4085,ser,c_minus,1.0,845.95099999,3,fd_118,45
4086,ser,iti,0.0,,3,fd_118,46
4087,ser,b_minus,0.0,,3,fd_118,47
4088,ser,iti,0.0,,3,fd_118,48
4089,ser,A,0.0,,3,fd_118,49
4090,ser,b_plus,1.0,827.981999997,3,fd_118,50
4091,ser,iti,0.0,,3,fd_118,51
4092,ser,A,0.0,,3,fd_118,52
4093,ser,c_minus,0.0,,3,fd_118,53
4094,ser,iti,0.0,,3,fd_118,54
4095,ser,A,0.0,,3,fd_118,55
4096,ser,c_minus,0.0,,3,fd_118,56
4097,ser,iti,0.0,,3,fd_118,57
4098,ser,c_plus,0.0,,3,fd_118,58
4099,ser,iti,0.0,,3,fd_118,59
4100,ser,b_minus,1.0,832.444000008,3,fd_118,60
4101,ser,iti,0.0,,3,fd_118,61
4102,ser,A,0.0,,3,fd_118,62
4103,ser,c_minus,0.0,,3,fd_118,63
4104,ser,iti,0.0,,3,fd_118,64
4105,ser,A,0.0,,3,fd_118,65
4106,ser,b_plus,1.0,337.518,3,fd_118,66
4107,ser,iti,0.0,,3,fd_118,67
4108,ser,A,0.0,,3,fd_118,68
4109,ser,b_plus,0.0,,3,fd_118,69
4110,ser,iti,0.0,,3,fd_118,70
4111,ser,A,0.0,,3,fd_118,71
4112,ser,b_plus,1.0,826.553999993,3,fd_118,72
4113,ser,iti,0.0,,3,fd_118,73
4114,ser,A,0.0,,3,fd_118,74
4115,ser,c_minus,0.0,,3,fd_118,75
4116,ser,iti,0.0,,3,fd_118,76
4117,ser,c_plus,1.0,824.889999998,3,fd_118,77
4118,ser,iti,0.0,,3,fd_118,78
4119,ser,b_minus,0.0,,3,fd_118,79
4120,ser,iti,0.0,,3,fd_118,80
4121,ser,A,0.0,,3,fd_118,81
4122,ser,b_plus,1.0,378.169000003,3,fd_118,82
4123,ser,iti,0.0,,3,fd_118,83
4124,ser,b_minus,0.0,,3,fd_118,84
4125,ser,iti,0.0,,3,fd_118,85
4126,ser,c_plus,1.0,838.024999999,3,fd_118,86
4127,ser,iti,0.0,,3,fd_118,87
4128,ser,c_plus,1.0,809.139999992,3,fd_118,88
4129,ser,iti,0.0,,3,fd_118,89
4130,ser,b_minus,1.0,847.923999996,3,fd_118,90
4131,ser,iti,0.0,,3,fd_118,91
4132,ser,A,0.0,,3,fd_118,92
4133,ser,c_minus,1.0,843.598000001,3,fd_118,93
4134,ser,iti,0.0,,3,fd_118,94
4135,ser,A,0.0,,3,fd_118,95
4136,ser,b_plus,0.0,,3,fd_118,96
4137,ser,iti,0.0,,3,fd_118,97
4138,ser,c_plus,0.0,,3,fd_118,98
4139,ser,iti,0.0,,3,fd_118,99
4140,sim,b_plus,0.0,,2,fd_109,0
4141,sim,iti,0.0,,2,fd_109,1
4142,sim,c_plus,0.0,,2,fd_109,2
4143,sim,iti,0.0,,2,fd_109,3
4144,sim,b_plus,1.0,1.42561309496e+12,2,fd_109,4
4145,sim,iti,0.0,,2,fd_109,5
4146,sim,c_plus,0.0,,2,fd_109,6
4147,sim,iti,0.0,,2,fd_109,7
4148,sim,c_plus,1.0,1.42561309531e+12,2,fd_109,8
4149,sim,iti,0.0,,2,fd_109,9
4150,sim,b_plus,1.0,1.42561309535e+12,2,fd_109,10
4151,sim,iti,0.0,,2,fd_109,11
4152,sim,c_minus,1.0,1.42561309537e+12,2,fd_109,12
4153,sim,iti,0.0,,2,fd_109,13
4154,sim,c_minus,0.0,,2,fd_109,14
4155,sim,iti,0.0,,2,fd_109,15
4156,sim,b_plus,1.0,1.42561309534e+12,2,fd_109,16
4157,sim,iti,0.0,,2,fd_109,17
4158,sim,b_minus,0.0,,2,fd_109,18
4159,sim,iti,0.0,,2,fd_109,19
4160,sim,b_plus,1.0,1.42561309537e+12,2,fd_109,20
4161,sim,iti,0.0,,2,fd_109,21
4162,sim,c_plus,1.0,1.42561309538e+12,2,fd_109,22
4163,sim,iti,0.0,,2,fd_109,23
4164,sim,b_plus,1.0,1.42561309554e+12,2,fd_109,24
4165,sim,iti,0.0,,2,fd_109,25
4166,sim,c_minus,0.0,,2,fd_109,26
4167,sim,iti,0.0,,2,fd_109,27
4168,sim,c_plus,1.0,1.42561309539e+12,2,fd_109,28
4169,sim,iti,0.0,,2,fd_109,29
4170,sim,c_plus,1.0,1.42561309541e+12,2,fd_109,30
4171,sim,iti,0.0,,2,fd_109,31
4172,sim,b_minus,1.0,1.42561309534e+12,2,fd_109,32
4173,sim,iti,0.0,,2,fd_109,33
4174,sim,b_plus,0.0,,2,fd_109,34
4175,sim,iti,0.0,,2,fd_109,35
4176,sim,b_plus,1.0,1.42561309539e+12,2,fd_109,36
4177,sim,iti,0.0,,2,fd_109,37
4178,sim,c_minus,0.0,,2,fd_109,38
4179,sim,iti,0.0,,2,fd_109,39
4180,sim,b_minus,0.0,,2,fd_109,40
4181,sim,iti,0.0,,2,fd_109,41
4182,sim,c_minus,0.0,,2,fd_109,42
4183,sim,iti,0.0,,2,fd_109,43
4184,sim,b_minus,0.0,,2,fd_109,44
4185,sim,iti,0.0,,2,fd_109,45
4186,sim,c_minus,0.0,,2,fd_109,46
4187,sim,iti,0.0,,2,fd_109,47
4188,sim,c_plus,1.0,1.42561309571e+12,2,fd_109,48
4189,sim,iti,0.0,,2,fd_109,49
4190,sim,b_plus,1.0,1.42561309559e+12,2,fd_109,50
4191,sim,iti,0.0,,2,fd_109,51
4192,sim,c_minus,1.0,1.42561309531e+12,2,fd_109,52
4193,sim,iti,0.0,,2,fd_109,53
4194,sim,b_minus,1.0,1.4256130954e+12,2,fd_109,54
4195,sim,iti,0.0,,2,fd_109,55
4196,sim,b_minus,0.0,,2,fd_109,56
4197,sim,iti,0.0,,2,fd_109,57
4198,sim,c_minus,0.0,,2,fd_109,58
4199,sim,iti,0.0,,2,fd_109,59
4200,sim,b_minus,0.0,,2,fd_109,60
4201,sim,iti,0.0,,2,fd_109,61
4202,sim,c_plus,1.0,1.42561309539e+12,2,fd_109,62
4203,sim,iti,0.0,,2,fd_109,63
4204,sim,b_minus,0.0,,2,fd_109,64
4205,sim,iti,0.0,,2,fd_109,65
4206,sim,c_plus,1.0,1.42561309575e+12,2,fd_109,66
4207,sim,iti,0.0,,2,fd_109,67
4208,sim,c_minus,0.0,,2,fd_109,68
4209,sim,iti,0.0,,2,fd_109,69
4210,sim,b_minus,0.0,,2,fd_109,70
4211,sim,iti,0.0,,2,fd_109,71
4212,sim,b_minus,1.0,,2,fd_109,72
4213,sim,iti,0.0,,2,fd_109,73
4214,sim,b_plus,0.0,,2,fd_109,74
4215,sim,iti,0.0,,2,fd_109,75
4216,sim,c_plus,0.0,,2,fd_109,76
4217,sim,iti,0.0,,2,fd_109,77
4218,sim,c_minus,1.0,1.42561309532e+12,2,fd_109,78
4219,sim,iti,0.0,,2,fd_109,79
4220,ser,A,0.0,,2,fd_109,0
4221,ser,c_minus,0.0,,2,fd_109,1
4222,ser,iti,0.0,,2,fd_109,2
4223,ser,b_minus,1.0,1157.0,2,fd_109,3
4224,ser,iti,0.0,,2,fd_109,4
4225,ser,A,0.0,,2,fd_109,5
4226,ser,c_minus,0.0,,2,fd_109,6
4227,ser,iti,0.0,,2,fd_109,7
4228,ser,A,0.0,,2,fd_109,8
4229,ser,c_minus,0.0,,2,fd_109,9
4230,ser,iti,0.0,,2,fd_109,10
4231,ser,A,0.0,,2,fd_109,11
4232,ser,b_plus,1.0,644.0,2,fd_109,12
4233,ser,iti,0.0,,2,fd_109,13
4234,ser,b_minus,0.0,,2,fd_109,14
4235,ser,iti,0.0,,2,fd_109,15
4236,ser,b_minus,0.0,,2,fd_109,16
4237,ser,iti,0.0,,2,fd_109,17
4238,ser,A,0.0,,2,fd_109,18
4239,ser,c_minus,0.0,,2,fd_109,19
4240,ser,iti,0.0,,2,fd_109,20
4241,ser,A,0.0,,2,fd_109,21
4242,ser,c_minus,0.0,,2,fd_109,22
4243,ser,iti,0.0,,2,fd_109,23
4244,ser,A,0.0,,2,fd_109,24
4245,ser,b_plus,0.0,,2,fd_109,25
4246,ser,iti,0.0,,2,fd_109,26
4247,ser,c_plus,0.0,,2,fd_109,27
4248,ser,iti,0.0,,2,fd_109,28
4249,ser,A,0.0,,2,fd_109,29
4250,ser,b_plus,1.0,845.0,2,fd_109,30
4251,ser,iti,0.0,,2,fd_109,31
4252,ser,c_plus,1.0,953.0,2,fd_109,32
4253,ser,iti,0.0,,2,fd_109,33
4254,ser,c_plus,1.0,838.0,2,fd_109,34
4255,ser,iti,0.0,,2,fd_109,35
4256,ser,A,0.0,,2,fd_109,36
4257,ser,c_minus,1.0,865.0,2,fd_109,37
4258,ser,iti,0.0,,2,fd_109,38
4259,ser,A,0.0,,2,fd_109,39
4260,ser,c_minus,1.0,820.0,2,fd_109,40
4261,ser,iti,0.0,,2,fd_109,41
4262,ser,A,0.0,,2,fd_109,42
4263,ser,b_plus,1.0,845.0,2,fd_109,43
4264,ser,iti,0.0,,2,fd_109,44
4265,ser,b_minus,0.0,,2,fd_109,45
4266,ser,iti,0.0,,2,fd_109,46
4267,ser,c_plus,1.0,848.0,2,fd_109,47
4268,ser,iti,0.0,,2,fd_109,48
4269,ser,c_plus,1.0,786.0,2,fd_109,49
4270,ser,iti,0.0,,2,fd_109,50
4271,ser,c_plus,1.0,744.0,2,fd_109,51
4272,ser,iti,0.0,,2,fd_109,52
4273,ser,A,0.0,,2,fd_109,53
4274,ser,c_minus,0.0,,2,fd_109,54
4275,ser,iti,0.0,,2,fd_109,55
4276,ser,b_minus,0.0,,2,fd_109,56
4277,ser,iti,0.0,,2,fd_109,57
4278,ser,A,0.0,,2,fd_109,58
4279,ser,b_plus,0.0,,2,fd_109,59
4280,ser,iti,0.0,,2,fd_109,60
4281,ser,c_plus,0.0,,2,fd_109,61
4282,ser,iti,0.0,,2,fd_109,62
4283,ser,A,0.0,,2,fd_109,63
4284,ser,b_plus,1.0,824.0,2,fd_109,64
4285,ser,iti,0.0,,2,fd_109,65
4286,ser,A,0.0,,2,fd_109,66
4287,ser,b_plus,1.0,899.0,2,fd_109,67
4288,ser,iti,0.0,,2,fd_109,68
4289,ser,A,0.0,,2,fd_109,69
4290,ser,b_plus,1.0,863.0,2,fd_109,70
4291,ser,iti,0.0,,2,fd_109,71
4292,ser,b_minus,1.0,856.0,2,fd_109,72
4293,ser,iti,0.0,,2,fd_109,73
4294,ser,A,0.0,,2,fd_109,74
4295,ser,c_minus,0.0,,2,fd_109,75
4296,ser,iti,0.0,,2,fd_109,76
4297,ser,A,0.0,,2,fd_109,77
4298,ser,b_plus,1.0,451.0,2,fd_109,78
4299,ser,iti,0.0,,2,fd_109,79
4300,ser,c_plus,1.0,856.0,2,fd_109,80
4301,ser,iti,0.0,,2,fd_109,81
4302,ser,b_minus,0.0,,2,fd_109,82
4303,ser,iti,0.0,,2,fd_109,83
4304,ser,b_minus,0.0,,2,fd_109,84
4305,ser,iti,0.0,,2,fd_109,85
4306,ser,b_minus,0.0,,2,fd_109,86
4307,ser,iti,0.0,,2,fd_109,87
4308,ser,c_plus,1.0,476.0,2,fd_109,88
4309,ser,iti,0.0,,2,fd_109,89
4310,ser,A,0.0,,2,fd_109,90
4311,ser,c_minus,1.0,864.0,2,fd_109,91
4312,ser,iti,0.0,,2,fd_109,92
4313,ser,b_minus,1.0,881.0,2,fd_109,93
4314,ser,iti,0.0,,2,fd_109,94
4315,ser,c_plus,0.0,,2,fd_109,95
4316,ser,iti,0.0,,2,fd_109,96
4317,ser,A,0.0,,2,fd_109,97
4318,ser,b_plus,0.0,,2,fd_109,98
4319,ser,iti,0.0,,2,fd_109,99
4320,sim,b_minus,0.0,,1,fd_118,0
4321,sim,iti,0.0,,1,fd_118,1
4322,sim,b_minus,0.0,,1,fd_118,2
4323,sim,iti,0.0,,1,fd_118,3
4324,sim,c_plus,1.0,853.171999997,1,fd_118,4
4325,sim,iti,0.0,,1,fd_118,5
4326,sim,b_minus,0.0,,1,fd_118,6
4327,sim,iti,0.0,,1,fd_118,7
4328,sim,c_plus,1.0,831.162999989,1,fd_118,8
4329,sim,iti,0.0,,1,fd_118,9
4330,sim,c_plus,0.0,,1,fd_118,10
4331,sim,iti,0.0,,1,fd_118,11
4332,sim,c_minus,0.0,,1,fd_118,12
4333,sim,iti,0.0,,1,fd_118,13
4334,sim,c_plus,1.0,605.964999989,1,fd_118,14
4335,sim,iti,0.0,,1,fd_118,15
4336,sim,c_minus,1.0,872.505000001,1,fd_118,16
4337,sim,iti,0.0,,1,fd_118,17
4338,sim,b_minus,0.0,,1,fd_118,18
4339,sim,iti,0.0,,1,fd_118,19
4340,sim,b_plus,0.0,,1,fd_118,20
4341,sim,iti,0.0,,1,fd_118,21
